timestamp_s,side,hip_angle,hip_angle_smooth,knee_angle,back_angle,knee_angle_smooth,back_angle_smooth,elbow_angle,elbow_angle_smooth,body_angle,body_angle_smooth,hip_lift,hip_lift_smooth,hip_angle_display,knee_angle_display,back_angle_display,elbow_angle_display,body_angle_display,tracking_score,tracking_ok,tracking_display,exercise,exercise_confidence,exercise_locked,strap_confidence,stage,rep_count,warnings,pose_detected,frame_index
1.8,right,170.69922837825123,171.0319750260796,161.3755357740805,179.57158455898912,161.26775980081473,178.11436388491984,175.50638375107408,175.4888288482627,179.90512721491882,179.5216893043697,-0.07747059026210396,-0.08337013355778618,171.0 deg,161.3 deg,178.1 deg,175.5 deg,179.5 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,54
1.8333,right,170.33669438815468,170.91073276508035,161.181166178543,179.6596512371345,161.2481702319998,178.4145771773828,175.50211407501223,175.50583053626517,179.8165460388909,179.58276986592912,-0.07463506035243898,-0.08185878076083783,170.9 deg,161.2 deg,178.4 deg,175.5 deg,179.6 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,55
1.8667,right,170.2595454854162,170.77738948229282,161.46984688827493,179.4098334296582,161.2727953380038,178.6633570063238,175.5596592902663,175.51326072013947,179.6004154903623,179.6146961221402,-0.0708784744109269,-0.07979875191605967,170.8 deg,161.3 deg,178.7 deg,175.5 deg,179.6 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,56
1.9,right,170.10457064673068,170.61503103556132,161.65307967430374,178.87273549791487,161.326063302927,178.8604651459447,175.51794963146858,175.51355407427016,179.3510875014622,179.61940139437542,-0.06794508836908986,-0.07715195203569115,170.6 deg,161.3 deg,178.9 deg,175.5 deg,179.6 deg,0.988,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,57
1.9333,right,169.94362735528227,170.42921284389695,161.7206729405521,178.41897069756695,161.3997897370846,179.00342083848304,175.58416409718146,175.53064677001018,179.13475461007374,179.59698230624983,-0.06493193736192501,-0.07400435426135357,170.4 deg,161.4 deg,179.0 deg,175.5 deg,179.6 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,58
1.9667,right,169.88961583397094,170.27357276790843,161.81661288476272,178.1045216530021,161.50047774114293,179.03703051815296,175.52227811916833,175.53143990570558,179.03551072912387,179.53074819087198,-0.06376429526317857,-0.071101655754713,170.3 deg,161.5 deg,179.0 deg,175.5 deg,179.5 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,59
2.0,right,169.8386948436354,170.1531395616345,161.84652398346205,178.060733437216,161.58049118913985,178.87114721592596,175.46110471574062,175.52195052570167,178.97187528074568,179.40218812365396,-0.06331258429740193,-0.06899114718815218,170.2 deg,161.6 deg,178.9 deg,175.5 deg,179.4 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,60
2.0333,right,169.64964467362782,170.0031990324026,161.87696584914042,177.96933495207344,161.65212405700555,178.642254414938,175.5038998757494,175.52159568636958,178.76678879098637,179.23956834880642,-0.061139738967859084,-0.06665816843183146,170.0 deg,161.7 deg,178.6 deg,175.5 deg,179.2 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,61
2.0667,right,169.58172167358228,169.89534578746364,161.87917274698663,178.82680162310155,161.75183928106892,178.5232758986476,175.29085154876972,175.4914153254778,178.69899169663137,179.07991772848365,-0.060042501155170507,-0.06457351711793598,169.9 deg,161.8 deg,178.5 deg,175.5 deg,179.1 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,62
2.1,right,168.53273897807918,169.64865914355838,161.3285418835734,179.53228123735678,161.73165285182586,178.54076844260453,175.31541667658416,175.45652352352317,177.9231173398197,178.84030370697755,-0.051713036302875125,-0.0618355973882143,169.6 deg,161.7 deg,178.5 deg,175.5 deg,178.8 deg,0.989,True,ok,trx_pike,0.40740740740740744,True,0.0,plank,0,,True,63
